cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,dep,depdom,idtrni,idtrngov,idtrnmu,idtrcomb,idtrnfc,idtrnfg,depfor,trn,ddt,ntr,ntrsmmda,ntrsoth,ntrtime,ts,depnidom,depidom,coredep,depins,irakeogh,bro,broins,DEPLSNB,depnifor,depifor
"19800","12895","89032","1086355","Plaquemine Bank & Trust Company","Plaquemine","LA","70764","3/31/2015","5/17/2015","NM","805 Eden Street","PLAQUEMINE BANCSHARES CORPORATION","1","0","0","4","0","Iberville","12940","Baton Rouge, LA","4/1/1968","4/1/1968","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","http://www.plaqbank.com","118951","118951","88165","0","30786","0","0","0","","52906","23810","66045","4840","15306","45900","95141","23810","95141","111234","76758","8792","0","0","0","",""
"58511","0","3538009","3537990","Platinum Bank","Oakdale","MN","55128","3/31/2015","5/17/2015","NM","7667 10th Street North","PLATINUM BANCORP, INC.","1","0","0","4","1","Washington","33460","Minneapolis-St. Paul-Bloomington, MN-WI","2/12/2007","2/12/2007","11/7/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.platinumbankmn.com","130023","130023","122705","0","3145","4173","0","0","","41491","38472","88532","0","55594","32938","91551","38472","91551","122583","75259","3010","3419","747","0","",""
"34620","0","2631314","4337348","Platinum Bank","Brandon","FL","33511","3/31/2015","5/17/2015","NM","802 West Lumsden Road","PLATINUM BANK HOLDING COMPANY","7","0","0","4","1","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","12/8/1997","12/8/1997","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","http://www.platinumbank.com","453384","453384","409310","0","1918","42156","0","0","","149174","122063","304210","11941","66360","225909","331321","122944","330440","391863","353601","14658","37743","37743","42155","",""
"58608","0","3560747","4266840","Platinum Bank","Lubbock","TX","79424","3/31/2015","5/17/2015","NM","6502 Slide Road, Suite 110","PLATINUM BANCSHARES OF TEXAS, INC.","3","0","0","4","0","Lubbock","31180","Lubbock, TX","6/25/2007","6/25/2007","6/24/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","http://www.platinumbanktexas.com","198382","198382","194693","0","1593","2096","0","0","","34059","25457","164323","53249","3842","107232","172925","25457","172925","157027","156820","3187","4176","4176","0","",""
"9818","53602","45056","4045027","Platte Valley Bank","North Bend","NE","68649","3/31/2015","5/17/2015","NM","606 Main Street","PLATTE VALLEY BANCORP, INC.","1","0","0","2","0","Dodge","","","6/27/1891","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","http://www.pvbonline.com","56513","56513","47468","0","9045","0","0","0","","20450","13208","36063","16122","7208","12733","43305","13081","43432","55187","48661","3427","0","0","0","",""
"5442","13869","580155","2511014","Platte Valley Bank","Torrington","WY","82240","3/31/2015","5/17/2015","SM","2201 Main Street","PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.","6","0","0","4","0","Goshen","","","1/1/1925","1/1/1934","9/6/2014","Stock","0","0","FED","DIF","San Francisco","KANSAS CITY","Billings","Kansas City","Western","West","www.pvbank.com","274726","274726","253727","0","20889","110","0","0","","72884","41152","201842","21024","24316","156502","233574","41482","233244","221885","239417","15982","28614","24043","0","",""
"34211","14184","2465881","2511014","Platte Valley Bank","Scottsbluff","NE","69361","3/31/2015","5/17/2015","SM","1212 Circle Drive","PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.","7","0","0","2","0","Scotts Bluff","","","7/22/1996","7/22/1996","3/31/2008","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.pvbank.com","405946","405946","354280","0","51666","0","0","0","","53219","36960","352727","32297","154847","165583","368986","64822","341124","354891","337746","30577","22949","20931","0","",""
"14869","11943","701259","1057618","Platte Valley Bank of Missouri","Platte City","MO","64079","3/31/2015","5/17/2015","NM","2400 Prairie View Road","PLATTE COUNTY BANCSHARES, INC.","8","0","0","4","1","Platte","28140","Kansas City, MO-KS","10/20/1933","11/10/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","http://www.plattevalleybank.com","383691","383691","317644","0","66047","0","0","0","","39395","24896","344296","79995","181178","83122","358795","87158","296533","367902","305351","14736","0","0","0","",""
"8350","9869","735656","1399644","Plattsmouth State Bank","Plattsmouth","NE","68048","3/31/2015","5/17/2015","NM","446 Main Street","SCHNEIDER BANCORPORATION","3","0","0","2","0","Cass","36540","Omaha-Council Bluffs, NE-IA","6/6/1904","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","www.plattsmouthbank.com","82395","82395","61572","0","9135","11688","0","0","","35078","10847","47317","5474","11490","30353","71548","10847","71548","80157","71513","3331","0","0","0","",""
"58100","0","3400928","3811467","Plaza Bank","Irvine","CA","92612","3/31/2015","5/17/2015","NM","18200 Von Karman Avenue, # 5","CARPENTER BANK PARTNERS, INC.","2","0","1","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","12/30/2005","12/30/2005","6/6/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","http://www.plazabank.com","475279","475279","430380","0","0","44899","0","0","","98094","91519","377185","192523","2278","182384","383760","91516","383763","438078","288523","9329","37616","0","44889","",""
"58305","0","3447875","0","Plaza Bank","Seattle","WA","98101","3/31/2015","5/17/2015","NM","1420 - 5th Ave., Suite 3700","","1","0","0","4","0","King","42660","Seattle-Tacoma-Bellevue, WA","6/7/2006","6/7/2006","5/8/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","WWW.PLAZABANKWA.COM","64567","64567","29031","0","4552","30983","0","0","","12291","10663","52275","12461","289","39525","53903","10663","53904","59418","53524","80","593","593","30390","",""
"12186","0","763556","1122516","Plaza Park State Bank","Waite Park","MN","56387","3/31/2015","5/17/2015","SM","131 6th Avenue S, Suite 100","PLAZA AGENCY, INC.","2","0","0","4","1","Stearns","41060","St. Cloud, MN","11/26/1910","1/1/1934","6/26/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.plazaparkbank.com","162379","162379","161801","3","575","0","0","0","","56528","31007","105851","48602","11346","45903","131372","31007","131372","159878","146956","10412","0","0","0","",""
"23275","0","670467","3098576","Plumas Bank","Quincy","CA","95971","3/31/2015","5/17/2015","NM","336 West Main Street","PLUMAS BANCORP","12","0","0","4","0","Plumas","","","12/13/1980","12/13/1980","5/10/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","http://www.plumasbank.com","484049","484049","446028","0","38021","0","0","0","","54498","39043","429551","47089","327375","55087","445006","184357","299692","481017","418717","11421","0","0","0","",""
"57083","0","3049729","0","Plus International Bank","Miami","FL","33131","3/31/2015","5/17/2015","NM","1000 Brickell Ave, # 1100","","1","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","9/14/2001","9/14/2001","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","www.plusintbank.com","110364","110364","110364","0","0","0","0","0","","14335","14025","96029","1848","122","94059","96339","14035","96328","63816","69426","0","43381","0","46052","",""
"28299","13824","2817985","0","PNA Bank","Chicago","IL","60632","3/31/2015","5/17/2015","SA","4800 South Pulaski Road","","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1891","12/12/1938","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.pnabank.net","89964","89964","89964","0","0","0","0","0","","9632","3922","80332","2946","31658","45728","86042","9632","80332","89659","89509","9595","0","0","0","",""
"6384","0","817824","1069778","PNC Bank, National Association","Wilmington","DE","19899","3/31/2015","5/17/2015","N","222 Delaware Avenue","PNC FINANCIAL SERVICES GROUP, INC., THE","2843","2","1","4","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1804","1/1/1934","9/4/2012","Stock","0","1","OCC","DIF","New York","WASHINGTON","Claymont","Philadelphia","Northeastern","Northeast","www.pnc.com","242004434","234870888","222864183","289408","11225220","470452","21440","185","7133546","44686838","41115263","190184050","157867336","14639303","17677411","193755625","75339175","159531713","231405712","153192418","5738607","3323962","1165493","0","21062","7112484"
"234","0","402846","1133615","Pocahontas State Bank","Pocahontas","IA","50574","3/31/2015","5/17/2015","NM","223 North Main Street","DENTEL BANCORPORATION","3","0","0","2","1","Pocahontas","","","7/1/1926","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.pocastbk.net","79917","79917","66428","0","13489","0","0","0","","24481","9123","55436","16588","5203","33645","70794","9124","70793","72823","67886","4473","6839","6839","0","",""
"3389","10531","844567","3353837","Pointbank","Pilot Point","TX","76258","3/31/2015","5/17/2015","SM","200 South Highway 377","PILOT POINT BANCORP, INC. ESOP","9","0","0","4","1","Denton","19100","Dallas-Fort Worth-Arlington, TX","7/13/1892","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","WWW.POINTBANK.COM","387227","387227","310215","0","77012","0","0","0","","151519","63601","235708","146105","29998","59605","323626","122574","264653","373825","274359","6376","789","789","0","",""
"25127","13933","654252","1051081","Points West Community Bank","Sidney","NE","69162","3/31/2015","5/17/2015","NM","809 Illinois Street","FIRST NEBRASKA BANCS, INC.","10","0","1","2","1","Cheyenne","","","9/15/1980","5/7/1984","12/2/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.pointswbank.com","329867","329867","236365","1","93495","6","0","0","","31035","17624","298832","25447","189890","83495","312243","62679","267188","296619","236117","8521","199","199","0","",""
"3031","15775","444556","1051081","Points West Community Bank","Julesburg","CO","80737","3/31/2015","5/17/2015","NM","100 East Third Street","FIRST NEBRASKA BANCS, INC.","7","0","0","2","1","Sedgwick","","","1/1/1906","1/1/1934","7/8/2011","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","www.pwcbank.com","182792","182792","154704","0","28088","0","0","0","","77928","37509","104864","32419","22119","50326","145283","37509","145283","169991","150612","4867","765","765","0","",""
"13600","0","292467","1105359","POINTWEST BANK","West","TX","76691","3/31/2015","5/17/2015","NM","200 West Oak Street","WEST BANCSHARES, INC.","4","0","0","5","1","Mclennan","47380","Waco, TX","1/1/1893","1/9/1934","6/22/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.pointwestbank.com","87666","87666","84397","0","3269","0","0","0","","45291","24298","42375","11138","11376","19861","63368","24298","63367","86895","75527","3669","0","0","0","",""
"29282","3218","229874","0","Polonia Bank","Huntingdon Valle","PA","19006","3/31/2015","5/17/2015","SA","3993 Huntingdon Pike","","5","0","0","5","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1923","1/11/1968","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","www.poloniabank.com","202169","202169","202169","0","0","0","0","0","","18455","5388","183714","41731","39076","102907","196781","5388","196781","196735","187953","16787","0","0","19487","",""
"31189","6509","897170","0","Ponce De Leon Federal Bank","Bronx","NY","10462","3/31/2015","5/17/2015","SA","2244 Westchester Avenue","","14","0","1","4","0","Bronx","35620","New York-Newark-Jersey City, NY-NJ-PA","3/31/1960","3/31/1960","1/2/2012","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","www.poncedeleonbank.com","597835","597835","594812","0","0","3023","0","0","","82320","55273","515515","21202","126919","367394","542562","541917","55918","532157","549401","46005","0","0","0","",""
