cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"9812","0","332756","0","Adams State Bank","Adams","NE","68301","3/31/2015","5/17/2015","NM","649 Main Street","","1","0","0","2","1","Gage","","","1/18/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","www.adamsstate.com","28560","211","28771","0","28771","16593","16593","0","316","316","0","0","7152","9125","","7743","2226","","1968","0","0","1823","145","241","0","0","0","241","0","0","","0","0","0","0","211",""
"28380","1473","101671","2467474","Adirondack Bank","Utica","NY","13501","3/31/2015","5/17/2015","SM","185 Genesee Street","ADIRONDACK BANCORP, INC.","19","0","0","4","0","Oneida","46540","Utica-Rome, NY","1/1/1898","1/25/1936","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","www.adirondackbank.com","417637","3330","420967","593","421560","318099","318099","1382","109030","72790","36240","12069","195618","0","","0","92675","0","10786","0","1447","2567","6772","0","0","0","0","0","0","0","0","917","490","1382","0","0",""
"27015","13964","541307","0","Admirals Bank","Boston","MA","2116","3/31/2015","5/17/2015","SA","579 Boylston Street","","3","0","1","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1967","7/20/1987","6/28/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","www.admiralsbank.com","363325","2397","365722","0","365722","319373","319373","953","91634","21180","70454","32294","193951","541","","0","13446","0","32853","0","2","5581","27270","50","0","0","50","0","0","0","0","6432","4053","165","788","2673",""
"8251","0","94858","1399505","Adrian Bank","Adrian","MO","64720","3/31/2015","5/17/2015","SM","130 East Main Street","ADRIAN BANCSHARES, INC.","3","0","0","2","1","Bates","28140","Kansas City, MO-KS","10/18/1932","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","www.adrianbank.com","88268","1038","89306","0","89306","54603","54603","3682","18224","10463","7761","0","14268","18429","","16789","11621","","6098","0","0","3270","2828","195","0","0","195","0","0","0","","0","0","3682","0","1038",""
"8822","0","293352","1125254","Adrian State Bank","Adrian","MN","56110","3/31/2015","5/17/2015","NM","322 Maine Avenue","ADRIAN BUILDING CORPORATION","1","0","0","2","1","Nobles","","","10/23/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","www.adrianstatebank.com","24127","238","24365","0","24365","10661","10661","0","1488","1214","274","729","1375","7069","","10932","2295","","469","0","0","301","168","8","0","8","0","0","0","0","","175","175","0","0","238",""
"18152","15877","438050","1066928","Advantage Bank","Oklahoma City","OK","73141","3/31/2015","5/17/2015","NM","8001 Ne 23rd Street","SPENCER BANCSHARES, INC.","2","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","11/17/1913","2/15/1960","11/10/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","http://www.advantagebank.biz","36838","419","37257","74","37331","31188","31188","9518","9300","8099","1201","296","11149","925","","96","3302","","2723","0","0","1311","1412","22","0","0","22","0","0","0","","0","0","8975","543","419",""
"57072","0","2927615","0","Advantage Bank","Loveland","CO","80537","3/31/2015","5/17/2015","NM","1475 North Denver Avenue","","4","0","0","4","0","Larimer","22660","Fort Collins, CO","9/21/2000","9/21/2000","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","http://www.advantagebanks.com","199988","407","200395","862","201257","163977","163977","37393","74539","36622","37917","10141","40518","1386","","1535","35207","0","533","0","111","67","355","5","0","0","5","0","0","968","0","1614","1614","13748","23645","407",""
"10375","14584","189549","3155273","Advantage Community Bank","Dorchester","WI","54425","3/31/2015","5/17/2015","NM","101 West Center Street","ADVANTAGE COMMUNITY BANCSHARES, INC.","4","0","0","4","0","Clark","","","8/9/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","www.advantagecommunity.com","94184","1134","95318","0","95318","71461","71461","5774","21775","14720","7055","2333","27512","14067","","5196","13666","","3696","54","3","1136","2503","1299","0","1299","0","0","0","0","","0","0","1795","3979","1134",""
"34885","14544","965789","0","Affiliated Bank","Bedford","TX","76021","3/31/2015","5/17/2015","SA","500 Harwood Rd.","","3","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","1/1/1959","6/1/1998","7/21/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.affiliatedbank.com","446195","5584","451779","801","452580","416169","416169","160560","88884","26719","62165","4332","161203","1190","","0","27610","0","8791","0","0","1386","7405","10","0","0","10","0","0","0","0","741","399","102075","58485","5409",""
"57264","0","3118447","3118456","Affinity Bank","Atlanta","GA","30328","3/31/2015","5/17/2015","NM","5660 New Northside Drive, #","ABB FINANCIAL GROUP, INC.","1","0","0","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","9/3/2002","9/3/2002","9/28/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","http://www.myaffinitybank.com","189543","2765","192308","140","192448","122833","122833","11979","107197","80652","26545","144","3513","0","","0","69104","0","511","0","63","66","382","0","0","0","0","0","0","814","0","0","0","4143","7836","2765",""
"35267","14939","2909330","0","AIG Federal Savings Bank","Wilmington","DE","19809","3/31/2015","5/17/2015","SA","503 Carr Road, Suite 130","","1","0","0","5","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/15/2000","5/15/2000","12/15/2014","Stock","0","1","OCC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"3304","0","1006951","3183959","AIMBank","Littlefield","TX","79339","3/31/2015","5/17/2015","NM","337 Phelps Avenue","AIM BANCSHARES, INC.","12","0","0","4","1","Lamb","","","9/19/1925","1/1/1934","3/21/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","http://www.aimbankonline.com","550327","7747","558074","28","558102","352784","352784","39617","191568","75686","115882","2682","85839","33078","","33457","148158","0","12822","0","318","4585","7919","10881","0","1027","6709","3145","0","0","0","1309","1309","13383","26234","7504",""
"35314","0","2877484","3047583","Alamerica Bank","Birmingham","AL","35205","3/31/2015","5/17/2015","NM","2170 Highland Avenue","ALAMERICA BANCCORP, INC.","1","0","0","4","1","Jefferson","13820","Birmingham-Hoover, AL","1/28/2000","1/28/2000","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","http://alamericabank.com","22852","475","23327","17","23344","20764","20764","7904","7462","4409","3053","1457","2610","1331","","0","2081","","271","0","0","0","271","228","0","0","228","0","0","0","","21","0","3920","3984","385",""
"13947","0","869953","1061222","Alamosa State Bank","Alamosa","CO","81101","3/31/2015","5/17/2015","NM","2225 Main Street","ALAMOSA BANCORPORATION, LTD.","2","0","0","8","1","Alamosa","","","3/1/1907","2/23/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","http://www.alamosastatebank.com","106202","1514","107716","83","107799","71759","71759","3227","28345","18866","9479","4827","23140","12220","","12876","13692","","9015","223","0","4966","3826","457","0","34","34","389","0","0","","165","0","3227","0","1436",""
"17230","0","2732","1208933","Albany Bank and Trust Company National Association","Chicago","IL","60625","3/31/2015","5/17/2015","N","3424 West Lawrence Avenue","ALBANK CORPORATION","4","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/27/1953","6/27/1953","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.albanybank.com","325244","3870","329114","330","329444","287282","287282","15473","174345","70632","103713","70678","26656","130","","0","40360","0","1627","0","0","1180","447","175","0","0","175","0","0","0","0","1936","1936","12258","3215","3870",""
"34106","14711","2332666","3842630","Albina Community Bank","Portland","OR","97212","3/31/2015","5/17/2015","NM","2002 N.E Martin Luther King","BENEFICIAL STATE BANCORP, INC.","5","0","0","4","0","Multnomah","38900","Portland-Vancouver-Hillsboro, OR-WA","12/19/1995","12/19/1995","10/23/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","http://www.albinabank.com","88940","2414","91354","324","91678","66672","66672","1514","51213","21806","29407","3772","10030","143","","0","24014","","906","752","51","0","103","86","0","0","86","0","0","0","","1953","1946","0","1514","1277",""
"9831","0","414102","0","Alden State Bank","Alden","NY","14004","3/31/2015","5/17/2015","SM","13216 Broadway","","2","0","0","5","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","10/5/1916","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","WWW.ALDENSTATE.COM","192363","2124","194487","0","194487","177107","177107","7554","31506","19674","11832","4019","134028","0","","34","12192","","5066","0","0","2281","2785","88","0","0","88","0","0","0","","670","670","5433","2121","2153",""
"17622","12071","388744","0","Alden State Bank","Alden","MI","49612","3/31/2015","5/17/2015","NM","Coy And Helena Streets","","4","0","0","4","0","Antrim","","","1/1/1934","6/22/1956","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","http://www.aldenbank.com","121370","2891","124261","0","124261","106589","106589","10532","39991","21995","17996","296","55625","145","","0","11696","","4927","398","0","3764","765","1049","0","1017","32","0","0","0","","3502","1905","4833","5699","1522",""
"3931","10999","933256","2067007","Alerus Financial, National Association","Grand Forks","ND","58201","3/31/2015","5/17/2015","N","401 Demers Avenue","ALERUS FINANCIAL CORPORATION","16","0","1","4","0","Grand Forks","24220","Grand Forks, ND-MN","9/30/1933","1/1/1934","6/25/2014","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","http://www.alerusfinancial.com","1140951","18492","1159443","0","1159443","677772","677772","35619","233641","137613","96028","25984","369285","13243","","43909","354865","0","77305","0","12777","58307","6221","5591","0","3330","2261","0","0","0","0","1097","1097","16249","19370","16931",""
"13080","0","585235","1201989","Algonquin State Bank, National Association","Algonquin","IL","60102","3/31/2015","5/17/2015","N","2400 Huntington Drive North","FIRST ALGONQUIN COMPANY","4","0","0","7","1","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","3/3/1902","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","http://www.algonquinstatebank.com","37299","634","37933","0","37933","34674","34674","1522","10518","1800","8718","1744","20890","0","","0","2481","","760","0","222","34","504","18","0","0","18","0","0","0","","0","0","0","1522","595",""
"20093","16002","25357","0","All America Bank","Oklahoma City","OK","73128","3/31/2015","5/17/2015","NM","200 South Rockwell Avenue","","2","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","12/22/1969","12/22/1969","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","http://www.allamericabank.net","67346","1283","68629","0","68629","63015","63015","12210","33580","9005","24575","6826","10063","336","","0","5051","","483","0","0","421","62","80","0","0","80","0","0","0","","0","0","6129","6081","1283",""
"6058","0","1829","1247419","Allegheny Valley Bank of Pittsburgh","Pittsburgh","PA","15201","3/31/2015","5/17/2015","NM","5137 Butler Street","ALLEGHENY VALLEY BANCORP, INC.","9","0","0","4","0","Allegheny","38300","Pittsburgh, PA","10/15/1900","1/1/1934","2/2/2007","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","http://www.avbpgh.com","273989","3572","277561","395","277956","239271","239271","7189","103925","26302","77623","7182","120975","0","","0","21732","0","1239","694","369","62","114","15714","0","0","22","15692","0","0","0","0","0","2654","4535","3572",""
"58629","0","3579589","3744239","Allegiance Bank Texas","Houston","TX","77040","3/31/2015","5/17/2015","NM","8727 W Sam Houston Pkwy N","ALLEGIANCE BANCSHARES, INC.","20","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","10/15/2007","10/15/2007","1/1/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.allegiancebanktexas.com","1435811","8940","1444751","948","1445699","1052343","1052343","222172","591303","338370","252933","38799","176836","23233","","18176","309572","750","14043","0","222","3096","10725","51565","0","0","51565","0","0","3623","0","0","0","86412","135760","8940",""
"197","9807","493741","1138405","Alliance Bank","Francesville","IN","47946","3/31/2015","5/17/2015","NM","101 West Montgomery Street","ALLIANCE BANCORP","7","0","0","2","1","Pulaski","","","7/3/1930","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.myalliancebank.com","156933","3903","160836","0","160836","85009","85009","3783","25298","18536","6762","2347","23341","30240","","34318","25557","0","1581","0","111","677","793","14371","0","6378","0","7993","0","0","0","0","0","686","3097","2530",""
"11569","10383","176464","2127068","Alliance Bank","Sulphur Springs","TX","75482","3/31/2015","5/17/2015","NM","100 Jefferson Street","ALLIANCE BANCSHARES, INC.","11","0","0","4","1","Hopkins","","","6/16/1927","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.alliancebank.com","274082","5518","279600","0","279600","199689","199689","21219","97258","50758","46500","4222","51604","25386","","9798","43181","0","10083","0","308","3001","6774","16849","0","15393","1254","202","0","0","0","2656","2656","7903","13316","4481",""
"10973","12291","166652","1127146","Alliance Bank","Lake City","MN","55041","3/31/2015","5/17/2015","NM","105 East Lyon Avenue","ALLIANCE FINANCIAL SERVICES, INC.","10","0","0","4","1","Wabasha","40340","Rochester, MN","1/1/1867","1/1/1934","2/21/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.alliancebanks.com","442856","8533","451389","0","451389","318682","318682","39278","169716","67886","101830","13465","50284","45939","","39110","78001","0","7120","0","0","4385","2735","8475","0","1664","6811","0","0","0","0","6037","3830","8856","30422","6389",""
"12511","11730","21658","1126082","Alliance Bank","Mondovi","WI","54755","3/31/2015","5/17/2015","NM","245 South Eau Claire Street","GEBSCO, INC.","5","0","0","2","1","Buffalo","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","www.alliancebank.us","89247","1536","90783","0","90783","69833","69833","910","17101","472","16629","209","24970","26643","","7328","7810","","5351","84","104","1807","3356","461","0","445","16","0","0","0","","1628","1141","910","0","1154",""
